parent_id,action,child_id
145,1,1087
145,9,1326
145,4,1641
145,11,1816
145,20,2054
145,7,2299
145,6,2541
145,18,2772
146,12,1925
146,3,3359
146,2,4439
146,13,5436
146,16,6206
147,9,478
147,8,679
147,6,878
148,4,475
148,18,714
148,1,955
149,8,499
149,9,699
149,6,967
150,16,416
150,3,548
150,12,815
150,13,1020
150,2,1221
151,12,1835
151,3,2922
151,2,4254
151,5,5246
151,1,6221
151,19,7143
151,16,8053
151,22,8729
151,18,9442
151,13,10200
151,4,10848
152,13,352
152,3,550
152,16,823
152,12,1023
152,2,1226
153,4,437
153,1,723
153,18,996
154,8,593
154,9,999
154,6,1339
155,8,1980
155,9,3385
155,6,4429
156,6,1983
156,9,3133
156,8,4350
157,4,419
157,18,597
157,1,879
158,1,1163
158,18,1703
158,4,2247
159,12,421
159,3,683
159,2,921
159,16,1157
159,13,1393
160,13,427
160,16,555
160,12,777
160,2,1053
160,3,1290
161,18,465
161,1,710
161,4,946
162,19,287
162,4,559
162,16,779
162,18,993
162,2,1320
162,5,1512
162,1,1773
162,13,2002
162,22,2237
162,3,2495
162,12,2749
163,3,519
163,2,850
163,13,1114
163,12,1440
163,16,1839
164,20,317
164,21,514
164,7,778
164,9,1037
164,6,1300
164,1,1538
164,8,1760
164,4,2023
164,11,2246
164,18,2466
164,10,2726
165,16,319
165,2,583
165,12,783
165,13,1068
165,3,1287
166,8,496
166,16,651
166,9,913
166,13,1152
166,15,1370
166,14,1618
166,2,1883
166,12,2076
166,6,2320
166,17,2562
166,3,2791
167,4,364
167,18,560
167,1,760
168,6,917
168,9,1520
168,8,2034
169,16,591
169,3,854
169,2,1261
169,12,1603
169,13,2009
170,16,322
170,2,584
170,3,781
170,15,1019
170,14,1280
170,6,1518
170,9,1781
170,13,2052
170,8,2288
170,17,2527
170,12,2760
171,10,697
171,9,1257
171,4,1922
171,7,2479
171,6,3015
171,18,3526
171,20,4025
171,21,4498
171,1,4944
171,8,5397
171,11,5740
172,6,434
172,9,610
172,8,919
173,2,440
173,16,799
173,13,1113
173,12,1478
173,3,1821
174,3,570
174,12,931
174,16,1267
174,2,1606
174,13,1878
175,2,459
175,13,745
175,3,927
175,12,1173
175,16,1424
176,4,305
176,18,505
176,1,703
177,6,769
177,8,985
177,9,1313
178,4,929
178,1,1600
178,18,2136
179,1,441
179,4,684
179,18,966
180,12,313
180,3,537
180,16,822
180,13,1017
180,2,1254
181,22,442
181,5,617
181,12,876
181,2,1115
181,4,1329
181,3,1607
181,1,1867
181,13,2105
181,19,2296
181,16,2574
181,18,2779
182,8,490
182,12,731
182,6,969
182,13,1184
182,9,1375
182,16,1657
182,3,1866
182,14,2102
182,2,2336
182,15,2571
182,17,2795
183,16,337
183,3,556
183,13,800
183,2,1059
183,12,1256
184,9,662
184,8,1097
184,6,1425
185,2,292
185,13,513
185,16,753
185,12,990
185,3,1227
186,18,431
186,1,630
186,4,827
187,3,473
187,15,626
187,16,871
187,8,1090
187,2,1399
187,17,1555
187,9,1775
187,14,2085
187,6,2349
187,13,2609
187,12,2798
188,12,582
188,3,915
188,2,1241
188,13,1574
188,16,1904
189,18,295
189,1,564
189,4,780
190,2,720
190,12,1255
190,3,1836
190,13,2528
190,16,2944
191,6,365
191,9,627
191,8,868
192,1,567
192,18,896
192,4,1234
193,6,370
193,8,502
193,9,701
194,13,462
194,2,594
194,12,775
194,3,1001
194,16,1203
195,10,346
195,7,634
195,18,897
195,21,1148
195,6,1391
195,1,1643
195,9,1863
195,4,2131
195,8,2353
195,11,2602
195,20,2856
196,1,328
196,4,526
196,18,768
197,9,417
197,6,615
197,8,748
198,10,481
198,8,655
198,21,856
198,9,1128
198,6,1376
198,4,1646
198,20,1891
198,11,2138
198,1,2382
198,18,2635
198,7,2866
199,17,358
199,6,624
199,13,908
199,12,1125
199,14,1405
199,3,1667
199,2,1899
199,8,2107
199,16,2368
199,9,2606
199,15,2828
200,3,941
200,13,1591
200,2,1914
200,16,2451
200,12,2970
201,13,448
201,17,642
201,16,906
201,15,1146
201,9,1409
201,12,1670
201,6,1915
201,14,2134
201,8,2378
201,3,2618
201,2,2850
202,13,535
202,3,1101
202,16,1318
202,2,1534
202,12,2070
203,3,488
203,2,732
203,12,925
203,16,1138
203,13,1380
204,6,333
204,9,622
204,8,770
205,3,309
205,13,508
205,14,771
205,2,1071
205,6,1286
205,12,1522
205,16,1801
205,8,2060
205,15,2340
205,17,2553
205,9,2799
206,13,529
206,12,859
206,2,1295
206,16,1613
206,3,1939
207,13,446
207,12,599
207,2,797
207,16,1012
207,3,1268
208,3,343
208,12,608
208,2,806
208,13,1004
208,16,1135
209,6,408
209,9,539
209,8,739
210,4,474
210,1,736
210,18,978
211,2,385
211,3,604
211,13,828
211,16,1025
211,12,1266
212,13,654
212,3,983
212,12,1321
212,2,1652
212,16,1989
213,9,497
213,6,737
213,8,975
214,9,719
214,6,1390
214,8,1969
215,1,413
215,4,613
215,18,744
216,16,455
216,13,743
216,2,942
216,12,1215
216,3,1413
217,8,350
217,9,614
217,6,746
218,4,418
218,18,616
218,1,752
219,2,461
219,12,794
219,3,1202
219,16,1473
219,13,1818
220,3,503
220,12,677
220,2,973
220,16,1196
220,13,1444
221,18,471
221,1,690
221,4,863
222,9,355
222,8,573
222,6,836
223,16,641
223,13,963
223,2,1291
223,3,1611
223,12,1936
224,13,463
224,2,708
224,12,858
224,3,1140
224,16,1401
225,6,492
225,9,711
225,8,928
226,18,558
226,1,992
226,4,1187
227,16,310
227,3,534
227,13,774
227,2,1010
227,12,1250
228,20,1359
228,1,2632
228,18,3637
