node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
360,359,1,8,8,51.91369542599811,6.489211928249763,"[7, 20, 8, 12, 8, 2, 3, 1]",20
361,360,1,9,7,45.566448021625746,6.509492574517964,"[7, 20, 8, 12, 8, 2, 3, 1, 1]",22
362,361,4,10,6,38.27572012815826,6.379286688026377,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4]",24
363,362,16,11,5,30.749122112417005,6.149824422483401,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4, 16]",26
364,363,12,12,4,23.502028639299233,5.875507159824808,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4, 16, 12]",29
365,364,8,13,3,19.041742213117097,6.347247404372365,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4, 16, 12, 8]",32
366,365,3,14,2,12.222754564197174,6.111377282098587,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4, 16, 12, 8, 3]",34
367,366,4,15,1,5.875507159824808,5.875507159824808,"[7, 20, 8, 12, 8, 2, 3, 1, 1, 4, 16, 12, 8, 3, 4]",36
368,317,2,10,1,6.3180242117775345,6.3180242117775345,"[7, 4, 3, 1, 18, 9, 18, 9, 4, 2]",26
369,289,4,14,1,8.368624268263439,8.368624268263439,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 13, 1, 4]",30
370,166,3,7,2,12.222754564197174,6.111377282098587,"[7, 20, 8, 2, 2, 2, 3]",16
371,370,18,8,1,4.932026670729693,4.932026670729693,"[7, 20, 8, 2, 2, 2, 3, 18]",19
372,287,3,15,1,4.460286426182136,4.460286426182136,"[7, 20, 8, 16, 13, 8, 12, 8, 16, 2, 2, 2, 2, 2, 3]",35
373,353,4,4,12,84.17388059443697,7.0144900495364135,"[15, 11, 1, 4]",10
374,373,2,5,11,76.41141245642193,6.946492041492903,"[15, 11, 1, 4, 2]",12
375,374,12,6,10,68.40930196887926,6.840930196887927,"[15, 11, 1, 4, 2, 12]",14
376,375,8,7,9,59.98304468619734,6.664782742910815,"[15, 11, 1, 4, 2, 12, 8]",16
377,376,2,8,8,52.45644667045608,6.55705583380701,"[15, 11, 1, 4, 2, 12, 8, 2]",18
378,377,12,9,7,43.487251341511445,6.212464477358778,"[15, 11, 1, 4, 2, 12, 8, 2, 12]",21
379,325,18,2,3,15.638106264711258,5.212702088237086,"[15, 18]",6
