prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,source_class,sources,precursor_factor_ids,kernel_factor_ids
3,1625,53,51,5,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1626,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1626,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1626,53,31,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 11 13,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1627,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1627,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1627,53,31,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 20 13,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1628,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1628,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1628,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 6 8 13,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1629,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1629,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1629,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 1 4 13,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1630,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1630,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1630,53,50,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1631,53,8,16,41,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1631,53,17,17,48,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1631,53,51,5,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 20 13 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1632,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1633,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1633,53,31,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 13 11 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1634,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1634,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 6 8 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1635,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 13
3,1635,53,50,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 13
3,1636,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21
3,1636,53,45,14,47,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21
3,1637,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13
3,1638,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1638,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 10 13 1 4 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1639,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1639,53,45,14,51,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1640,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 21 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1640,53,51,5,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 21 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 21 7 6 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
3,1641,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 21 7 7 6 8 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 13
3,1642,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 21 8 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 21
3,1643,53,51,5,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 11 16 16 2 13 7 4 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 11 16 16 2 13 7 4 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 13
3,1645,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1646,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1647,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1647,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 11 13 10 13 6 8 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1648,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1648,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 10 13 1 4 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1649,53,27,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1649,53,45,14,51,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13,2 13 10 13 20 13 10 13 4 16 13 7 11 13 7 7 10 2 13 4 13 7 11 13 10 16 13 8 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1650,53,31,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 13 11 13,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1653,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 11 13 10 13 6 8 13,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1654,53,45,14,47,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21
3,1656,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 20 13 10 13 1 4 13,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1657,53,50,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16,2 13 11 22 17 13 10 13 4 13 7 7 7 20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1659,53,31,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 13 11 13,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 13 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 21
3,1660,53,31,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 13 20 13,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1663,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 11 13 10 13 6 8 13,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1665,53,37,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 20 13 10 13 1 4 13,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1666,53,45,14,51,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13,2 13 20 17 22 13 10 13 8 13 7 7 7 11 13 10 13 8 2 16 13 11 13 10 13 6 8 2 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1667,53,25,7,21,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 4 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 3
3,1668,53,25,7,21,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1669,53,25,7,21,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16
3,1670,53,25,7,21,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8,7 7 7 10 13 4 13 11 22 17 13 10 2 2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1671,53,25,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16
3,1671,53,48,11,26,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16
3,1672,53,25,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 21 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 16
3,1673,53,25,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1674,53,25,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16
3,1675,53,25,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4,7 7 7 10 13 8 13 20 17 22 13 10 2 2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
