parent_id,action,child_id
314,1,1213
315,11,772
315,4,1411
315,20,2075
315,9,2380
315,8,2956
315,6,3484
315,7,4057
315,1,4585
315,10,5135
315,18,5685
315,21,6235
316,18,1512
316,1,2258
316,4,2742
317,4,742
317,20,1069
317,8,1403
317,1,1738
317,10,2043
317,11,2307
317,7,2505
317,18,2836
317,6,3166
317,9,3430
317,21,3760
318,18,1522
318,21,2708
318,9,3917
318,4,5127
318,10,6403
318,11,7547
318,8,8757
318,1,9967
319,1,4341
319,4,7731
320,2,1568
320,3,3199
320,12,4670
320,13,6098
320,16,7352
321,4,566
321,18,899
321,1,1339
322,8,785
322,9,1007
322,6,1336
323,1,1097
323,4,1752
323,18,2414
324,4,2962
324,6,6328
324,10,9715
325,16,2475
325,12,3708
325,13,4895
325,2,5841
325,3,6831
326,1,895
326,4,1485
326,18,2102
327,12,2173
327,3,3077
327,16,3868
327,13,4924
327,2,5452
328,2,902
328,12,1716
328,13,2109
328,16,2768
328,3,3473
329,9,1317
329,8,1891
329,6,2573
330,18,1011
330,4,2239
330,1,2457
331,18,1529
331,1,2252
331,4,2974
332,6,1723
332,8,2754
332,9,4098
333,6,1898
333,9,3529
333,8,5001
334,6,1616
334,21,2892
334,1,4101
334,7,5312
334,10,6500
334,4,7712
334,11,8943
335,8,1453
335,6,2707
335,10,4205
335,1,5528
335,7,6629
335,20,7948
335,4,9380
336,4,1433
336,20,2624
336,8,3902
336,10,5201
336,21,6631
336,6,7968
336,11,9049
337,1,5193
337,4,7063
338,13,536
338,16,865
338,3,1191
338,2,1521
338,12,1831
339,4,1092
339,1,1889
339,18,2565
340,18,1359
340,4,2416
340,1,3738
341,16,3280
341,12,7422
342,12,3942
342,13,8035
343,1,1003
343,4,1860
343,18,2256
344,8,1839
344,10,3248
344,7,4502
344,18,5690
344,20,6966
344,4,8176
344,1,9363
345,12,765
345,13,1383
345,2,1958
345,16,2486
345,3,3035
346,13,2237
346,16,2854
346,2,3382
346,3,4306
346,12,5295
347,19,2459
347,1,3669
347,2,4878
347,16,6110
347,4,7321
347,18,8310
347,22,9631
348,2,2519
348,13,3488
348,3,4675
348,16,5863
348,12,7051
349,13,1931
349,3,2922
349,16,3978
349,2,4903
349,12,6092
350,4,546
350,18,981
350,1,1201
351,3,1406
351,2,2127
351,13,3115
351,12,3555
351,16,4281
352,2,1074
352,3,1667
352,12,2265
352,16,2860
352,13,3454
353,4,1128
353,18,2403
353,1,3105
354,18,1057
354,4,1585
354,1,2157
355,6,1021
355,8,1815
355,9,2474
356,16,2074
356,12,3216
356,3,4446
356,13,6119
356,2,7329
357,1,998
357,4,2033
357,18,2736
358,3,684
358,16,1345
358,12,1897
358,13,2446
358,2,3000
359,20,2492
359,21,3482
359,6,4558
359,18,6123
359,4,7356
359,9,8566
359,8,9754
360,9,1565
360,8,2312
360,6,3038
361,13,2587
361,16,3029
361,2,4239
361,12,5231
361,3,6441
362,4,1447
362,1,2065
362,18,2660
363,16,2092
363,2,3589
363,13,4805
363,12,5530
363,3,6718
364,9,2253
364,6,3548
364,8,5022
365,4,1399
365,1,1905
365,18,2634
366,2,1772
366,13,2564
366,12,3333
366,16,4544
366,3,5513
367,18,722
367,4,987
367,1,1318
368,12,1162
368,2,1710
368,16,2261
368,13,2809
368,3,3362
369,6,699
369,20,1075
369,1,1404
369,4,1730
369,11,2062
369,7,2326
369,18,2699
369,9,2986
369,21,3294
369,8,3624
369,10,3955
370,7,4103
370,1,6215
370,4,9141
371,9,1364
371,6,3142
371,8,4132
372,18,1466
372,1,2063
372,4,2659
373,5,3973
373,19,6216
373,22,8878
374,3,697
374,2,830
374,12,1228
374,16,1580
374,13,1913
375,4,1660
375,1,2430
375,18,3156
376,16,3375
376,3,7240
377,8,486
377,9,839
377,6,1256
378,12,1218
378,16,1902
378,2,2907
378,3,3261
378,13,4184
379,8,1013
379,9,1497
379,6,2135
380,6,1375
380,9,2030
380,8,2778
381,13,1125
381,12,1699
381,2,2250
381,3,2690
381,16,3240
382,8,4533
382,21,5985
382,6,8647
383,12,2643
383,3,3063
383,13,4011
383,2,5156
383,16,6630
384,1,2367
384,18,2786
384,4,4040
385,9,1425
385,6,1824
385,8,2484
386,18,585
386,10,851
386,20,1203
386,6,1506
386,8,1816
386,4,2146
386,9,2476
386,7,2806
386,11,3157
386,21,3619
386,1,3883
387,16,3177
387,2,6386
387,13,8541
388,9,4414
388,4,7318
389,8,1098
389,6,1361
389,9,2023
390,18,659
390,4,990
390,1,1386
391,11,2216
391,9,2942
391,20,3735
391,21,4460
391,4,5515
391,1,6505
391,7,7517
391,6,8309
391,18,9233
392,12,1285
392,3,2056
392,16,2805
392,2,3466
392,13,4213
393,13,1073
393,2,1402
393,12,2170
393,3,2831
393,16,3384
394,9,2325
394,6,3533
394,8,4699
395,4,1024
395,1,2041
395,18,2611
396,6,986
396,8,1623
396,9,2243
397,16,1764
397,12,3572
397,13,4892
397,14,5421
397,17,6961
397,6,7748
397,2,9267
398,6,1591
398,8,2011
398,9,2955
399,16,661
399,3,991
399,12,1321
399,13,1541
399,2,1871
400,6,1617
400,9,2183
400,8,2842
401,1,3683
401,18,6676
401,4,9340
402,12,5128
402,16,8032
403,8,1081
403,6,1784
403,9,2861
404,18,713
404,20,1258
404,9,1787
404,11,2470
404,8,2887
404,1,3438
404,6,3988
404,4,4537
404,7,5109
404,21,5638
404,10,6189
405,9,3770
405,6,7176
406,9,1181
406,8,1794
406,6,2520
407,8,4415
407,6,7606
407,9,9278
408,12,1443
408,2,2147
408,3,2788
408,13,3578
408,16,4283
409,12,674
409,3,1005
409,13,1205
409,16,1539
409,2,1803
410,12,1545
410,3,2358
410,2,3019
410,13,3744
410,16,4407
411,18,1537
411,4,2969
411,1,4288
412,18,1210
412,4,1998
412,1,2658
413,9,4741
413,18,8106
414,8,653
414,9,983
414,6,1313
415,1,943
415,18,1841
415,4,2303
416,12,613
416,13,915
416,2,1314
416,16,1510
416,3,1820
417,1,5359
417,18,7777
418,1,2133
418,18,3124
418,4,4114
419,9,508
419,6,1038
