node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
175,142,1,7,7,98.73645260752312,14.105207515360446,"[15, 10, 2, 2, 13, 1, 1]",15
176,174,6,21,5,20.89636595128892,4.179273190257784,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4, 12, 6]",50
177,137,8,7,1,21.17953249357468,21.17953249357468,"[15, 10, 2, 12, 6, 6, 8]",17
178,175,18,8,6,70.92018224778867,11.820030374631445,"[15, 10, 2, 2, 13, 1, 1, 18]",18
179,1,11,2,1,27.81627035973443,27.81627035973443,"[15, 11]",5
180,176,6,22,4,17.840233015304328,4.460058253826082,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4, 12, 6, 6]",52
181,178,8,9,5,44.12494848284805,8.82498969656961,"[15, 10, 2, 2, 13, 1, 1, 18, 8]",21
182,118,8,5,1,23.98738312925765,23.98738312925765,"[15, 10, 2, 12, 8]",13
183,138,1,8,1,25.263678872749914,25.263678872749914,"[15, 10, 2, 12, 6, 6, 9, 1]",19
184,181,12,10,4,36.47415087029132,9.11853771757283,"[15, 10, 2, 2, 13, 1, 1, 18, 8, 12]",24
185,180,6,23,3,14.78410007931973,4.928033359773243,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4, 12, 6, 6, 6]",54
186,119,9,6,1,27.56101121103598,27.56101121103598,"[15, 10, 2, 12, 6, 9]",15
187,184,8,11,3,32.39698133951291,10.798993779837637,"[15, 10, 2, 2, 13, 1, 1, 18, 8, 12, 8]",27
188,157,2,9,16,130.0705362618613,8.12940851636633,"[15, 10, 2, 12, 6, 6, 9, 4, 2]",21
189,187,12,12,2,7.133302466762999,3.5666512333814997,"[15, 10, 2, 2, 13, 1, 1, 18, 8, 12, 8, 12]",30
190,188,2,10,15,107.10418972739744,7.140279315159829,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2]",23
191,190,13,11,14,80.56421511115526,5.754586793653948,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13]",24
192,189,6,13,1,3.5666512333814997,3.5666512333814997,"[15, 10, 2, 2, 13, 1, 1, 18, 8, 12, 8, 12, 6]",32
193,191,9,12,13,54.02424049491305,4.155710807301004,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9]",27
194,193,18,13,12,47.904997774547034,3.9920831478789194,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18]",30
195,173,1,22,1,3.056132935984596,3.056132935984596,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21, 6, 6, 8, 3, 1]",52
196,194,6,14,11,43.82782824376863,3.9843480221607845,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6]",32
197,0,3,1,1,4.842946976873759,4.842946976873759,[3],3
198,196,6,15,10,39.75065871299023,3.975065871299023,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6]",34
199,143,9,8,10,164.5723824265332,16.45723824265332,"[15, 10, 2, 2, 13, 1, 18, 9]",19
200,198,8,16,9,35.673489182211824,3.9637210202457585,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8]",37
201,199,1,9,9,137.7771486615926,15.30857207351029,"[15, 10, 2, 2, 13, 1, 18, 9, 1]",21
202,200,3,17,8,30.830542205338062,3.853817775667258,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3]",39
203,201,1,10,8,118.89494850630399,14.861868563287999,"[15, 10, 2, 2, 13, 1, 18, 9, 1, 1]",23
204,202,18,18,7,24.9665586336705,3.5666512333814997,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3, 18]",42
205,204,6,19,6,21.399907400289,3.5666512333814997,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3, 18, 6]",44
206,203,4,11,7,112.5204466372395,16.074349519605644,"[15, 10, 2, 2, 13, 1, 18, 9, 1, 1, 4]",25
207,102,3,4,1,30.113602698020497,30.113602698020497,"[15, 10, 2, 3]",10
208,205,6,20,5,17.8332561669075,3.5666512333815,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3, 18, 6, 6]",46
209,206,16,12,6,88.02254521058495,14.670424201764158,"[15, 10, 2, 2, 13, 1, 18, 9, 1, 1, 4, 16]",27
210,208,6,21,4,14.266604933525999,3.5666512333814997,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3, 18, 6, 6, 6]",48
211,185,9,24,2,11.727967143335134,5.863983571667567,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4, 12, 6, 6, 6, 9]",57
212,209,2,13,5,64.5456803787242,12.90913607574484,"[15, 10, 2, 2, 13, 1, 18, 9, 1, 1, 4, 16, 2]",29
213,210,6,22,3,10.6999537001445,3.5666512333814997,"[15, 10, 2, 12, 6, 6, 9, 4, 2, 2, 13, 9, 18, 6, 6, 8, 3, 18, 6, 6, 6, 6]",50
214,212,3,14,4,41.324074695561904,10.331018673890476,"[15, 10, 2, 2, 13, 1, 18, 9, 1, 1, 4, 16, 2, 3]",32
215,158,9,10,1,5.353465274270663,5.353465274270663,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 9]",25
