node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
1258,586,9,3,11,69.19222680091517,6.290202436446833,"[20, 13, 9]",7
1259,199,9,4,60,433.2529678531676,7.220882797552793,"[20, 15, 7, 9]",9
1260,1195,18,18,4,25.008888917753715,6.252222229438429,"[20, 16, 13, 7, 21, 7, 7, 8, 2, 13, 6, 8, 12, 6, 6, 9, 1, 18]",39
1261,1176,6,6,1,4.825416862039953,4.825416862039953,"[22, 13, 18, 8, 12, 6]",15
1262,1251,18,12,1,4.363717223734538,4.363717223734538,"[20, 15, 21, 20, 2, 13, 1, 18, 9, 1, 1, 18]",29
1263,1095,18,16,1,3.9020175854291224,3.9020175854291224,"[20, 6, 8, 13, 1, 1, 1, 4, 12, 9, 18, 6, 6, 8, 3, 18]",39
1264,988,13,15,2,11.037056317776042,5.518528158888021,"[7, 11, 2, 12, 8, 12, 6, 6, 6, 9, 4, 12, 6, 8, 13]",31
1265,1111,2,9,5,28.228397597489828,5.645679519497966,"[5, 5, 13, 9, 18, 8, 2, 2, 2]",22
1266,1101,12,17,1,3.9020175854291224,3.9020175854291224,"[20, 12, 6, 8, 16, 2, 13, 18, 9, 18, 9, 1, 1, 1, 4, 2, 12]",41
1267,706,1,9,1,5.05626668119266,5.05626668119266,"[20, 3, 1, 4, 3, 1, 18, 9, 1]",20
1268,1265,12,10,4,21.787032001380922,5.4467580003452305,"[5, 5, 13, 9, 18, 8, 2, 2, 2, 12]",25
1269,1113,18,5,2,10.574233000690736,5.287116500345368,"[20, 15, 8, 13, 18]",11
1270,1264,9,16,1,5.05626668119266,5.05626668119266,"[7, 11, 2, 12, 8, 12, 6, 6, 6, 9, 4, 12, 6, 8, 13, 9]",34
1271,1036,12,13,1,3.671167766276415,3.671167766276415,"[15, 18, 9, 4, 16, 2, 12, 8, 3, 4, 12, 8, 12]",34
1272,1258,4,4,10,63.90511030056981,6.390511030056981,"[20, 13, 9, 4]",10
1273,1272,12,5,9,55.267970920555626,6.140885657839514,"[20, 13, 9, 4, 12]",12
1274,1273,6,6,8,47.291298010075195,5.911412251259399,"[20, 13, 9, 4, 12, 6]",14
1275,1274,6,7,7,39.963715073113114,5.709102153301873,"[20, 13, 9, 4, 12, 6, 6]",16
1276,1275,9,8,6,32.82468616108507,5.470781026847511,"[20, 13, 9, 4, 12, 6, 6, 9]",19
1277,1276,18,9,5,27.99926929904511,5.599853859809022,"[20, 13, 9, 4, 12, 6, 6, 9, 18]",22
1278,1247,9,20,1,3.9020175854291224,3.9020175854291224,"[20, 15, 21, 7, 20, 3, 4, 3, 18, 8, 16, 13, 1, 4, 13, 1, 4, 3, 18, 9]",47
1279,1196,12,5,3,18.182643647905618,6.060881215968539,"[20, 16, 13, 8, 12]",11
1280,933,9,4,1,5.05626668119266,5.05626668119266,"[2, 12, 6, 9]",10
1281,1248,13,16,3,19.32792165644188,6.442640552147293,"[20, 15, 10, 16, 12, 9, 4, 13, 6, 9, 4, 13, 4, 2, 2, 13]",38
1282,636,3,7,1,4.825416862039953,4.825416862039953,"[20, 15, 21, 21, 10, 2, 3]",17
1283,1220,7,13,4,24.57635247643377,6.144088119108442,"[20, 16, 12, 6, 8, 2, 3, 4, 12, 8, 2, 13, 7]",28
1284,1010,13,22,2,15.070639776841446,7.535319888420723,"[20, 15, 21, 20, 15, 21, 18, 8, 16, 2, 12, 6, 8, 13, 9, 4, 2, 2, 2, 3, 4, 13]",50
1285,1284,21,23,1,7.559945204557069,7.559945204557069,"[20, 15, 21, 20, 15, 21, 18, 8, 16, 2, 12, 6, 8, 13, 9, 4, 2, 2, 2, 3, 4, 13, 21]",52
1286,1241,18,24,1,3.9020175854291224,3.9020175854291224,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9, 4, 16, 13, 1, 18]",55
1287,895,9,12,6,39.538622258989484,6.589770376498247,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9]",26
1288,1287,4,13,5,32.403329296862836,6.480665859372567,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9, 4]",28
1289,1083,18,21,1,5.749413980578881,5.749413980578881,"[20, 16, 2, 2, 13, 21, 11, 4, 2, 16, 2, 16, 12, 6, 6, 8, 2, 2, 2, 3, 18]",46
1290,1253,8,14,5,30.975012635678354,6.195002527135671,"[20, 15, 6, 9, 18, 9, 18, 9, 18, 6, 8, 2, 13, 8]",34
1291,1110,3,15,2,10.791690934661846,5.395845467330923,"[20, 8, 2, 12, 8, 16, 16, 13, 1, 4, 2, 12, 8, 2, 3]",36
1292,1291,18,16,1,3.9020175854291224,3.9020175854291224,"[20, 8, 2, 12, 8, 16, 16, 13, 1, 4, 2, 12, 8, 2, 3, 18]",39
1293,867,9,14,2,10.807258172326922,5.403629086163461,"[7, 11, 18, 8, 16, 13, 7, 10, 16, 2, 12, 6, 6, 9]",32
1294,792,4,9,1,4.363717223734538,4.363717223734538,"[9, 18, 8, 2, 16, 2, 12, 9, 4]",23
1295,1288,13,14,4,26.191164004274953,6.547791001068738,"[7, 21, 6, 6, 6, 6, 6, 8, 2, 13, 18, 9, 4, 13]",30
1296,746,14,22,2,16.77947698937207,8.389738494686036,"[20, 15, 21, 21, 9, 4, 13, 6, 6, 9, 18, 6, 6, 9, 4, 3, 4, 13, 11, 19, 20, 14]",55
1297,0,13,1,13,77.8949818227973,5.991921678676716,[13],2
1298,1297,8,2,12,69.59235346777797,5.799362788981497,"[13, 8]",4
1299,1298,12,3,11,62.688160319944146,5.698923665449468,"[13, 8, 12]",7
1300,1299,9,4,10,57.401043819598776,5.740104381959878,"[13, 8, 12, 9]",10
1301,1300,4,5,9,51.883005495024406,5.764778388336045,"[13, 8, 12, 9, 4]",12
1302,1301,16,6,8,44.51161431540136,5.56395178942517,"[13, 8, 12, 9, 4, 16]",14
1303,1302,13,7,7,38.53082467881798,5.504403525545426,"[13, 8, 12, 9, 4, 16, 13]",16
1304,1303,9,8,6,32.08728373022559,5.347880621704266,"[13, 8, 12, 9, 4, 16, 13, 9]",19
