parent_id,action,child_id
90,8,2774
91,14,453
91,17,687
91,2,907
91,13,1151
91,3,1396
91,9,1615
91,16,1833
91,15,2097
91,8,2317
91,12,2582
91,6,2846
92,3,497
92,12,713
92,13,909
92,2,1172
92,16,1395
93,3,311
93,2,553
93,13,795
93,16,1059
93,12,1433
94,18,230
94,7,297
94,8,376
94,10,485
94,4,599
94,6,711
94,11,820
94,9,929
94,20,1039
94,1,1149
94,21,1258
95,8,291
95,4,536
95,11,777
95,9,1022
95,20,1282
95,10,1503
95,6,1743
95,7,1983
95,21,2203
95,18,2445
95,1,2687
96,4,445
96,9,686
96,6,928
96,18,1170
96,7,1413
96,11,1676
96,1,1875
96,20,2095
96,10,2359
96,8,2601
96,21,2842
97,2,231
97,13,322
97,3,435
97,12,520
97,16,652
98,10,163
98,4,271
98,18,382
98,9,492
98,1,602
98,20,712
98,21,824
98,8,932
98,6,1040
98,7,1152
98,11,1236
99,15,313
99,9,579
99,3,847
99,17,1090
99,8,1332
99,6,1595
99,16,1815
99,12,2057
99,13,2299
99,14,2564
99,2,2806
100,9,633
100,8,896
100,6,1226
101,6,366
101,9,567
101,8,788
102,13,635
102,3,899
102,16,1230
102,12,1494
102,2,1824
103,20,165
103,4,253
103,7,364
103,11,474
103,21,585
103,18,693
103,9,802
103,8,910
103,10,1021
103,1,1132
103,6,1241
104,2,479
104,12,786
104,16,1118
104,13,1447
104,3,1777
105,9,405
105,13,673
105,15,936
105,6,1199
105,3,1442
105,14,1684
105,16,1926
105,8,2124
105,12,2366
105,2,2608
105,17,2828
106,2,151
106,12,349
106,3,438
106,16,569
106,13,680
107,6,306
107,21,587
107,9,807
107,10,1136
107,1,1334
107,18,1487
107,11,1751
107,20,1971
107,8,2213
107,4,2456
107,7,2698
108,16,319
108,13,539
108,3,782
108,12,1047
108,2,1268
109,11,549
109,20,813
109,9,1187
109,21,1605
109,10,1781
109,8,2089
109,6,2419
109,18,2749
109,4,3079
109,1,3431
109,7,3761
110,1,528
110,4,924
110,18,1342
111,13,402
111,16,530
111,12,772
111,3,1014
111,2,1278
112,9,419
112,8,705
112,6,947
113,20,269
113,11,517
113,7,756
113,21,1000
113,1,1238
113,6,1482
113,18,1721
113,9,1961
113,4,2225
113,8,2467
113,10,2709
114,6,356
114,8,597
114,13,883
114,17,1169
114,12,1345
114,16,1653
114,14,1873
114,15,2116
114,3,2402
114,9,2622
114,2,2887
115,1,341
115,4,645
115,18,930
116,9,426
116,8,735
116,6,974
117,4,380
117,18,555
117,1,775
118,16,206
118,13,314
118,2,420
118,12,531
118,3,621
119,2,228
119,16,317
119,13,428
119,12,512
119,3,622
120,13,378
120,3,647
120,4,935
120,19,1112
120,22,1375
120,12,1617
120,18,1859
120,2,2079
120,5,2321
120,1,2542
