parent_id,action,child_id
332,16,5435
332,12,6645
333,6,1653
333,8,2358
333,9,3083
334,6,556
334,8,888
334,9,1221
335,18,1126
335,4,2115
335,1,2842
336,3,1506
336,2,2977
336,13,3945
336,16,5616
336,12,6826
337,18,646
337,4,1089
337,1,1308
338,8,1700
338,6,2888
338,9,4098
339,18,1611
339,4,1831
339,1,2557
340,4,1812
340,1,3001
340,18,4210
341,9,1592
341,6,2760
341,8,3970
342,8,782
342,6,1002
342,9,1310
343,9,1139
343,8,1932
343,6,2592
344,4,1116
344,1,1861
344,18,2587
345,1,1137
345,18,1732
345,4,2326
346,6,1048
346,9,2060
346,8,2808
347,8,567
347,6,896
347,9,1228
348,9,564
348,8,1114
348,6,1446
349,6,1537
349,8,2329
349,20,3320
349,1,4310
349,11,5300
349,7,6289
349,18,7279
349,10,8272
349,9,9266
350,6,1010
350,9,1538
350,8,2198
351,16,1143
351,3,1605
351,12,2331
351,2,2926
351,13,3585
352,13,1144
352,2,1738
352,12,2332
352,16,2925
352,3,3520
353,1,4424
353,18,7568
353,4,9744
354,1,4621
354,18,7763
355,12,1610
355,2,3281
355,16,3985
355,3,5195
355,13,6406
356,9,2515
356,6,3725
356,8,4936
357,4,1683
357,13,3553
357,16,4653
357,19,5753
357,1,6853
357,22,8283
357,18,8942
358,8,5482
358,9,8140
359,8,1067
359,6,1723
359,9,2163
360,16,3023
360,8,5881
360,15,8343
361,12,4454
361,3,7600
362,2,1788
362,16,3020
362,12,4230
362,3,5419
362,13,6630
363,16,3701
363,13,5879
363,18,8582
364,4,2344
364,1,3664
364,18,4874
365,1,1751
365,4,3005
365,18,4216
366,1,1029
366,4,1646
366,18,2240
367,13,1160
367,16,1820
367,12,2348
367,2,3008
367,3,3602
368,13,1091
368,3,1862
368,16,3094
368,2,3600
368,12,4061
369,3,808
369,16,1470
369,12,2041
369,13,2613
369,2,3163
370,13,761
370,16,981
370,12,1313
370,3,1643
370,2,1973
371,11,657
371,20,922
371,9,1185
371,21,1647
371,10,1977
371,7,2307
371,18,2417
371,6,2748
371,8,3078
371,4,3408
371,1,3760
372,9,636
372,10,988
372,6,1318
372,1,1648
372,4,1912
372,20,2242
372,8,2506
372,21,2835
372,11,3165
372,18,3429
372,7,3759
373,12,1253
373,3,1847
373,16,2441
373,2,3014
373,13,3629
374,6,1034
374,9,1628
374,8,2222
375,3,1652
375,16,3104
375,2,4248
375,12,5436
375,13,6668
376,9,1651
376,11,3103
376,4,4049
376,1,5259
376,21,6491
376,10,7676
376,20,8885
377,6,2445
377,8,3655
377,9,4887
378,20,821
378,10,1397
378,4,1947
378,8,2475
378,11,3047
378,18,3597
378,7,4235
378,21,4785
378,9,5335
378,6,5885
378,1,6435
379,12,4011
379,13,6188
379,16,8364
380,8,1591
380,6,2319
380,9,3045
381,9,4624
381,6,7372
382,9,1571
382,6,2802
382,10,4101
382,11,5531
382,1,6741
382,8,7510
382,21,8719
382,20,9816
383,8,4208
383,16,7136
383,15,9795
384,6,2513
384,9,3679
384,8,4911
385,9,1659
385,8,2342
385,6,3068
386,1,1156
386,4,1706
386,18,2256
387,3,3445
387,13,7296
388,4,653
388,18,984
388,1,1316
389,10,3666
389,18,6811
389,21,9715
390,4,656
390,7,919
390,20,1314
390,8,1512
390,21,1842
390,1,2172
390,10,2502
390,9,2832
390,6,3162
390,18,3558
390,11,3888
391,14,1360
391,9,3119
391,17,3779
391,3,4989
391,6,6199
391,8,7518
391,12,9059
392,3,739
392,16,1402
392,12,1841
392,2,2391
392,13,2941
393,18,1163
393,4,1823
393,1,2439
394,18,2088
394,1,3077
394,4,4067
395,6,638
395,21,923
395,20,1187
395,18,1451
