prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,kernel_word_digest,precursor_word_digest,sources,precursor_factor_ids,kernel_factor_ids
3,579,52,1,4,6,3,1,0,cbfbc37597cf7506736cb4b8b44574d6f039ecb5,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2
3,580,52,35,14,51,3,1,0,0bf36adcf334d68da3c449f2855b2540f8768c73,e24c6a155224b098b04b4d9553605f01ce9e924a,burau-experiments/src/kernel_db.json,10 13 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 21 10 2 13 11 13 10 13 6 8,10 13 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 21 10 2 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 7
3,581,52,1,4,6,3,1,0,9d740fa99b9d9f12ca387bcfcbf04896b35743f4,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10
3,581,52,33,10,31,3,1,0,9d740fa99b9d9f12ca387bcfcbf04896b35743f4,c796c52c53417176aef8602b93b1327288edced8,burau-experiments/src/kernel_db.json,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 13 20 13 10 13,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10
3,582,52,33,10,31,3,1,0,9ad51b0a2114d359095f0c44f21fea113f3bab4e,0f6ab77e3ac1a6014ba7b9246495881d67c0f5a3,burau-experiments/src/kernel_db.json,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 20 13 10 13,2 2 13 21 20 13 10 16 13 8 13 7 11 13 21 21 10 2 13 8 13 7 20 13 10 16 13 4 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10
3,583,52,33,10,31,3,1,0,6f9cf2d945228911a81ebd625a52b31d51ce6b21,417959e6995bf6b3e45fbab98e711d49c323c4db,burau-experiments/src/kernel_db.json,7 20 16 12 8 13 11 22 13 10 13 4 2 13 11 19 11 22 13 4 13 8 13 20 15 7 8 2 13 20 13 10 13,7 20 16 12 8 13 11 22 13 10 13 4 2 13 11 19 11 22 13 4 13 8 13 20 15 7 8 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10
3,584,52,11,17,47,3,1,0,68b6150ebf79c669ac7261b37021e94961d89317,392d1ec69055d0fb047626c41ed2fd0717cfd93f,burau-experiments/src/kernel_db.json,21 10 13 6 6 8 13 11 13 10 16,21 10 13 6 6 8 13 11 13 10 16 16 16 13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6
3,585,52,1,4,6,3,1,0,736e1104b035f49af6bca225235a1c854f0e6699,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6
3,586,52,1,4,6,3,1,0,0e0829f20d13fba9747828c4eb56a1a59c0e2885,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 7 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 3 1 1
3,588,52,1,4,6,3,1,0,d5d542d33101fa0d129f80d84fc602ed3d1c165d,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 2 13 20 17 22 13 10 13 8 13 7 7 7 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6
3,589,52,1,4,6,3,1,0,6bea59f144d7ec682cd87eb9db708370f5304699,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 7 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 3 1 1
3,591,52,5,10,29,3,1,0,4a2aca4a0c74cc2793e88483d22980e0830fcfb2,3f9fae3f5b92de1cdce6edd3de073289e6dba268,burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6
3,593,52,5,10,28,3,1,0,7bb45f4678574c9c7c27adb5292c692a063c2a57,5af95896208da66e46421a5d71d89a66358123a2,burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 13 4 16 13 7 11 13 7 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 12 6 6
3,594,52,23,10,29,3,1,0,da66526b03ae7e088b0bfba8ad6d0b70583eb9d0,e5f3a314c91e0593fd88737da749b0a59d8ef954,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 11 16 13 10 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22
3,595,52,5,10,30,3,1,0,7018278ce21ec971c683af460be2cf1c022d4aee,173c815e246112166ec9f863b756cb72ec69b1f9,burau-experiments/src/kernel_db.json,13 11 13 10 13,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 11 16 13 10 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22
3,596,52,8,16,39,3,1,0,13e283a1c90872c3285b2f1847701c9988f6849b,f51fa4fe925e080a3de5d60eafb864196f1b36c5,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 20 13 8 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17
3,596,52,17,17,47,3,1,0,13e283a1c90872c3285b2f1847701c9988f6849b,9af40372488f1d232a2eb782fd9202ea3a836509,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 20 13 8 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17
3,598,52,1,4,7,3,1,0,3b0466395c1dee003db48be1e12a551710c59507,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2
3,599,52,1,4,6,3,1,0,29d6346c32e0ea4b845f5f1504fea23a6b808de9,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2
3,602,52,25,7,16,3,1,0,754b0ee2501f8106ee4869fe887180bce3f11361,e5b047f1f9796ff35984e4c06cf883ea072786b1,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2
3,603,52,1,4,6,3,1,0,827cd477d31a88c3448e8e2f25e151c4e70712b6,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2
3,604,52,1,4,7,3,1,0,a5bcd4dbe1466301058aa58986809c48bcdc6ffa,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16
3,608,52,1,4,6,3,1,0,5a20544a809f1db44c6a7d9e1644d17e97b5dab8,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 3 1
3,611,52,5,10,28,3,1,0,42cc5bfc7942e169c09ed90d39463de372b21fb5,5af95896208da66e46421a5d71d89a66358123a2,burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 13 4 16 13 7 11 13 7 10 2 13 8 16 13 11 13 7 10 13 4 2 13 7 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 3 1
3,614,52,1,4,6,3,1,0,f0fc4a7e890222fb70c07ad34d636f030cd4c10e,3ad009a144b1e8e065a75ca775c76b2fc2e5ff76,burau-experiments/src/kernel_db.json,11,11 22 13 10 13 8 13 7 21 20 13 10 13 8 16 16 16 13 11 13 10 13 6 6 8 13 21 21 10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 12 6
3,615,52,1,4,6,3,1,0,cd8a7460120af66e2c8b110f7f349f4272bb1329,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 10 13 4 2 16 13 20 13 10 13 1 4 2 2 13 20 17 22 13 10 13 8 13 7 7 7 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 3 1
3,616,52,1,4,6,3,1,0,9adca2ceea175d54b420bb63199ac13b0233c7e7,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 16 16 13 20 13 10 13 1 1 4 13 21 21 10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 12 6
3,617,52,8,16,41,3,1,0,65898150ccb8ef11bc59afa4570b5f9409756850,ac195978000b03accf6d7421ff6d891eb41aab58,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,617,52,17,17,48,3,1,0,65898150ccb8ef11bc59afa4570b5f9409756850,ad2d921677ad698338c8e1235dd49eea3dda1cd0,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,623,52,27,4,6,3,1,0,7f7a9763808de060a7f9c88c71d08f850fcaaa6c,de1ce3abd620b2d99afa5816fe7ed34623ee45c4,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,624,52,8,16,39,3,1,0,912e14ff63c8ff0f6954126430950b93b005c0f3,f51fa4fe925e080a3de5d60eafb864196f1b36c5,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,624,52,17,17,47,3,1,0,912e14ff63c8ff0f6954126430950b93b005c0f3,9af40372488f1d232a2eb782fd9202ea3a836509,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22
3,625,52,8,16,39,3,1,0,07d13105915d11b8475e8664facfdfea9f69623f,f51fa4fe925e080a3de5d60eafb864196f1b36c5,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17
3,625,52,17,17,47,3,1,0,07d13105915d11b8475e8664facfdfea9f69623f,9af40372488f1d232a2eb782fd9202ea3a836509,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17
3,626,52,8,16,41,3,1,0,caf173b7c5bf0a7046bb092afe9b20aa1ba6506a,ac195978000b03accf6d7421ff6d891eb41aab58,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17
3,626,52,17,17,48,3,1,0,caf173b7c5bf0a7046bb092afe9b20aa1ba6506a,ad2d921677ad698338c8e1235dd49eea3dda1cd0,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17
3,627,52,1,4,7,3,1,0,63f8cbafb1552cbd310403c8fd2a38dbb14a83e0,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8
3,629,52,25,7,16,3,1,0,90263661e8aa17982febfa259fd57c64d6d2a2f2,e5b047f1f9796ff35984e4c06cf883ea072786b1,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,630,52,25,7,16,3,1,0,ef515ba7860cf61913bf5c935b598692f4fc7ae7,e5b047f1f9796ff35984e4c06cf883ea072786b1,burau-experiments/src/kernel_db.json,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15,21 20 16 12 8 13 11 13 20 13 6 8 12 8 13 21 20 13 10 13 6 8 13 20 15 7 8 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,631,52,1,4,7,3,1,0,f4d7fdbf20f2e20351f4042c3ce99c798763de42,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,632,52,1,4,6,3,1,0,3a814cecb168e8ed3c9bbcf7ec4023063c431abd,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,634,52,1,4,6,3,1,0,7e3145b259bda2dc1e2fc42279a5c7929f37265a,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 21 10 13 8 13 20 17 13 7 10 13 8 2 16 13 7 7 20 13 10 13 8 13 7 20 15 8 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,636,52,1,4,7,3,1,0,7f317003679bd12a3b7ae0ae4585d5f6fdfa2e24,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,639,52,1,4,6,3,1,0,bc3379d3fff1f8e08206107346482841f3fb6d5e,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8
3,639,52,36,14,51,3,1,0,bc3379d3fff1f8e08206107346482841f3fb6d5e,000de5a0b90746284b9d301348fcf5e45fbe40e2,burau-experiments/src/kernel_db.json,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 10 13 6 8,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8
3,639,52,44,14,39,3,1,0,bc3379d3fff1f8e08206107346482841f3fb6d5e,398cecfeae38f11cda4dfc828147d1b59c847b82,burau-experiments/src/kernel_db.json,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8,19 7 4 13 8 13 11 13 7 7 10 13 8 13 20 2 13 21 20 13 10 13 4 13 20 17 13 10 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8
3,640,52,27,4,6,3,1,0,ba181e9bc02aebf2b18d65be4d13d95988bb6869,de1ce3abd620b2d99afa5816fe7ed34623ee45c4,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13,2 13 10 13 11 13 10 13 8 16 13 7 20 13 7 7 10 2 13 8 13 7 20 13 10 16 13 4 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,641,52,23,10,28,3,1,0,cf6a46424a5fcddbcb5a8a93b12109b0e6265706,10d61f265f9ba1f638880382ffc1c2e20e1ff2e2,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,644,52,8,16,39,3,1,0,2e2ce9a5404d9e59cee8dea50dd5fcd32868ab74,f51fa4fe925e080a3de5d60eafb864196f1b36c5,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,644,52,17,17,47,3,1,0,2e2ce9a5404d9e59cee8dea50dd5fcd32868ab74,9af40372488f1d232a2eb782fd9202ea3a836509,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,646,52,8,16,39,3,1,0,589daa1b3007b5be0855d48cc645094cf60060c2,f51fa4fe925e080a3de5d60eafb864196f1b36c5,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,646,52,17,17,47,3,1,0,589daa1b3007b5be0855d48cc645094cf60060c2,9af40372488f1d232a2eb782fd9202ea3a836509,burau-experiments/src/kernel_db.json,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7,2 13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,648,52,2,5,9,3,1,0,12344559e47e18cfe864dfb61de573a7e010b6c2,3a1651f571d3519a1b701fe4c90b4b3030389a42,burau-experiments/src/kernel_db.json,13 1,13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,650,52,2,5,9,3,1,0,3b395900c6c16e227178f15ebe9655d793b6f3ce,a048967fe1d940697e5e486dd26a401b88c5aca0,burau-experiments/src/kernel_db.json,13 6,13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,653,52,27,4,6,3,1,0,d724eca087a45616a6affe2a5ec1e87471570f2e,9cccddc79fa2f0967d888dc8e0fa1d4c435eb592,burau-experiments/src/kernel_db.json,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,654,52,2,5,9,3,1,0,b3408f268440ad5baafa70c6662a3bdfb2c8ec98,a048967fe1d940697e5e486dd26a401b88c5aca0,burau-experiments/src/kernel_db.json,13 6,13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,655,52,8,16,41,3,1,0,bc8894fda65f20f885f1b259afc2528a9b646931,ac195978000b03accf6d7421ff6d891eb41aab58,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,655,52,17,17,48,3,1,0,bc8894fda65f20f885f1b259afc2528a9b646931,ad2d921677ad698338c8e1235dd49eea3dda1cd0,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,656,52,2,5,9,3,1,0,6ff3fdd9f943f7485e78c666ee52074a2caaad54,3a1651f571d3519a1b701fe4c90b4b3030389a42,burau-experiments/src/kernel_db.json,13 1,13 1 4 13 20 13 10 16 2 13 4 13 20 13 7 7 7 10 13 4 13 11 22 17 13 10 2 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,657,52,5,10,30,3,1,0,125acb8e5dcada8ec0a7dc7a18e2cc9230475ee0,173c815e246112166ec9f863b756cb72ec69b1f9,burau-experiments/src/kernel_db.json,13 11 13 10 13,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,660,52,23,10,29,3,1,0,811a47529b1734a7105970c78f7e1a4c0a060310,e5f3a314c91e0593fd88737da749b0a59d8ef954,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,661,52,27,4,6,3,1,0,98ae7679a711e10a08742bcd7b67accd5148eac8,9cccddc79fa2f0967d888dc8e0fa1d4c435eb592,burau-experiments/src/kernel_db.json,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13,16 16 16 13 11 13 10 13 6 6 8 13 21 21 20 17 13 10 13 4 13 7 21 11 13 10 13 4 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4
3,663,52,23,10,28,3,1,0,1ff9ab01380d23f7c3437bf0d2f17ae5b00b599a,10d61f265f9ba1f638880382ffc1c2e20e1ff2e2,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
3,665,52,8,16,41,3,1,0,5318ae0c088ee654eb23c554654bb101ca8be711,ac195978000b03accf6d7421ff6d891eb41aab58,burau-experiments/src/kernel_db.json,2 13 6 8 13 11 13 10,2 13 6 8 13 11 13 10 16 2 13 8 13 11 13 7 7 7 10 13 8 13 20 17 22 13 10 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 8
