parent_id,action,child_id
265,9,1571
265,18,2265
265,8,2831
265,10,3249
265,21,3806
265,7,4431
265,1,4752
265,11,5285
265,4,5870
265,6,6482
266,1,505
266,4,727
266,18,948
267,11,636
267,18,1005
267,4,1436
267,20,1736
267,8,2089
267,7,2477
267,10,2785
267,6,3096
267,1,3480
267,21,3838
267,9,4206
268,9,777
268,8,1120
268,6,1497
269,1,1426
269,18,2617
269,4,3952
270,2,2739
270,12,5128
270,3,7394
270,16,9800
271,16,634
271,2,928
271,13,1281
271,12,1579
271,3,2041
272,16,1438
272,13,2614
272,2,3725
272,3,4789
272,12,5853
273,10,1439
273,11,2613
273,18,3956
273,8,5444
273,4,6300
273,6,7344
273,1,8053
273,9,9134
274,9,1142
274,6,1699
274,8,2209
275,18,1061
275,1,1718
275,4,2114
276,16,1301
276,2,2470
276,3,3597
276,12,4988
276,13,6105
277,4,1479
277,8,2749
277,7,3934
277,6,5053
277,11,6244
277,18,7393
277,9,8561
